"Many decades ago, one of my neighbors was a debt collector.","policy"
"She would tell me that if they couldn't get money out of the debtors then we make money off of them by selling your address and personal information to marketing companies.","value"
"I have huge concerns for allowing collectors from using emails.","value"
"Spammers/hackers are able to manipulate how emails are presented and the name of the email address that they send with.","value"
"there should also be rules restricting collectors are manipulating and spoofing their email addresses.","policy"
"If emails are allowed, they should not be allowed to be sent outside of what is the acceptable time for phone calls.","policy"
"I would like to restrict the time to inside normal business hours for the locale of the debtor, because no business email should ever be sent from the office outside normal business hours.","policy"
"This is basic and normal business etiquette for emails.","policy"
"But a compromise could be made for what is accepted for phone calls.","value"
"However, I would like to see no emails sent on Sundays.","value"
"The USPS does not operate on Sundays and neither should emails of a business nature.","value"
"I agree that of course an ideal situation would be for consumers not to pay.","value"
"But let's not let the perfect be the enemy of the good.","policy"
"I was proposing some viable method that would result in an ability of a consumer to have a hearing.","value"
"Hearings cost money and ultimately the collector would be assessed.","fact"
"Debtors often respond with ""I don't owe anything"", which is vague and makes it harder to cater for their needs.","fact"
"If any rule making is needed, it is about the types of disputes a debtor may bring forth and the documentation needed for both the substantiation of that dispute leaving the option for a dispute to be deemed frivolous and what constitutes satisfaction of the dispute or proper proof.","value"
"Otherwise, this is left for negotiation between individual collectors and debtors.","value"
"If you want to instantly level the playing field, make any credit card debt above and beyond the moment of default, disputable.","policy"
"Disputability of any amount over the amount at the moment of default would instantly get both the credit card companies and the debt collectors working with the consumer on a reasonable plan going forward, no? As it stands now, credit card companies can and usually do jump the interest rate up to as high as 29.9% and may even let the account stay in default  as they rack up frequent default points on the debtor.","value"
"When I gave up my regional emmy award winning video business to become a caregiver for both of my parents, eventually savings ran out and I notified each of my credit card vendors ahead of any default.","fact"
"NONE could offer me anything other than, ""pay your bill on time"".","value"
"If instead the credit card companies know that once the default occurs they cannot accrue any more penalties, fees or interest rate charges on the debt, they will bend over backwards to work with the alleged defaulter to get them to pay down the debt.","value"
"The amount of the debt reverted to what it was at the time of the default, you can bet citibank would be working hard to work with me.","value"
"Why can't we bring back the olden days? I have been a ""victim"" of debt collectors run amok for over 35 years.","value"
"Its a big deal in Manhattan.","value"
"It's a good question, but unfortunately the answer is (of course) complicated.","value"
"Manually dialing phones slows down businesses and raises costs; Automated dialing has preventive measures built in that manually dialing does not.","value"
"To expand on the first point, debt collectors are cost centers, meaning their primary goal is to minimize costs (i.e., delinquent monies).","value"
"An automated dialing system allows for a much more efficient manner of calling delinquent account-holders.","fact"
"Representatives are able to review the account history and status while the system connects the call, so the rep can quickly engage the customer.","value"
"If a customer has given their cell phone or home number to the lender knowing it may be used for future contact attempts, there is no difference to the customer if the call is executed through a computer or dialer on the keypad.","value"
"To expand on the second point, automated dialing systems have a lot of built in controls that actually protect the consumer.","fact"
"People make mistakes, and so do collectors: Automated dialers can have filters in place that restrict calls to customers based on location, time of day, or even how many attempts have already been made.","value"
"In addition, calls made through the dialer can all be recorded so if there is a problem with the representative, the customer can refer back to the recording and the truth will come out.","value"
"I bet YOU never had your phone number programmed into a robo-dialer? I can assure you that it's lots of fun.","value"
"Costs too much to do manual dialing? Too bad.","value"
"I don't really care if manual dialing costs you more money.","value"
"You obviously have never been subjected to dozens of misdirected robo calls from debt collectors.","value"
"If you put an article about landlords and illegal lawsuits and collections, you would be flooded with responses.","value"
"It is an area of collections that is hidden from you but very prevalent in NYC.","fact"
"I agree with anoymousme, I am constantly called up to 5 times a day by numerous collectors for my kids bills.","value"
"I gave my kids the message  but they ignore it.","value"
"I made a comment below and would like to know how to make them stop calling me for my deadbeat kids debt.","value"
"I am still being harrassed by 10 others.","value"
"It really bugs me  because I have a near perfect score of 797 .","value"
"Most consumers have a bad taste in their mouth from the way that a select few agencies used to operate.","value"
"And rightfully so.","value"
"But look at it from the other side.","policy"
"If i owed you $1,000 debt do you really think sending me a letter would do the trick? Would you attempt to call me to find out my intentions? My point is, agencies are operating under a pretty broad microscope.","value"
"Compliance with the laws is being monitored very closely now.","value"
"We view ourselves at my company as extensions of customer service.","value"
"If we call you, we specifically ask if we are calling a cell and if it is okay to reach you on that number.","value"
"If you say no, we remove the number.","value"
"Every validation notice should include, not only the name, but the address and phone number of the current owner of the debt.","policy"
"It is not always the case that the consumer knows who the owner of the debt is, or how to contact them.","fact"
"This would not be a burden on collection agencies, because it would only require the collection agency to cut and paste the address and phone number of the debt owner onto the validation notice.","value"
"The collection agency should already have this information in their company records, as the debt collector is forwarding consumer payments to said debt owner's address.","value"
"This would allow the consumer to attempt to deal with the debt owner directly to try to resolve the dispute.","value"
"For example, a case of mistaken identity can more easily be resolved by talking to a customer service representative of the debt owner, than by talking to a debt collector.","value"
"The debt collector has no authority to correct the mistake, but a customer service representative of the debt owner does.","value"
"Why should I have to go through all that a second time? I also think debt collectors should be prohibited from using the address to get a phone number after 2 years.","policy"
"This debt was more than 30 years old why do they think anyone who knew here would still live there? I googled the woman's name.","value"
"I found out on the first search that she lives about 10 miles from here.","policy"
"I assume by ""free to end"" you meant the agency is on the hook for the charges incurred on that particular call.","value"
"I think it would be well worth exploring.","value"
"Other solutions may be to send a settlement letter allowing the consumer to save money in an effort to resolve the issue.","value"
"The industry certainly didn't set a very good standard  and regulation is certainly needed.","value"
"I think the vast majotiry of us get the message loud and clear and are making sure we comply impicitly.","value"
"The effort needs to be two fold.","value"
"The consumers have to be willing to discuss the accounts and express willingness to pay.","policy"
"After all, if everyone's debts were paid, there would be no need for a call.","policy"
"And that's not meant to sound standoffish.","value"
"The simple fact remains at the end of the day, debts are owed and our clients want their money.","value"
"Consumers must share some of the responsibility.","value"
"What I had in mind when I made this comment was that some debtors are in debt because of a medical condition that has negatively impacted their ability to work.","value"
"They may be on Social Security disability for this reason.","value"
"Sometimes, that medical condition is scientifically known to be aggravated by stress, such as any heart condition, or an anxiety disorder.","fact"
"Currently, Section 806 of the FDCPA makes abuse or harassment of debtors illegal.","fact"
"However, what qualifies as abuse might be different for a debtor with a disabling medical condition that is sensitive to stress.","value"
"My hope, and my suggestion, is that there could be some way for debtors to make collection agencies aware of the fact that the debtor has a documented medical disability, and that abusive or harassing phone calls have additional health consequences for the debtor.","value"
"One collector told me he had all my personal information and was going to ruin my life!!.","value"
"E mail is good alternative but majority of the time it will go to junk or spam mail  and the purpose not served.","value"
"Regular mail with follow up on e mail be bette.","fact"
"I think that privacy concerns regarding account information are valid.","value"
"Others knowing about collections should not weigh nearly as much as good-faith efforts of collectors to notify and collect outstanding debt.","policy"
"As someone who has dealt for over two years with a rogue collections company putting a debt I don't owe on my credit report, I think these debt buyers should be disallowed by law.","policy"
"Legitimate third parties can operate, but these fly by night businesses who buy for pennies on the dollar without a care as to whether the books are correct should be fined and put out of business.","policy"
"In other words, the regulations should be so tough that they can't afford to stay open.","policy"
"They only wreak havoc on people.","policy"
"I have dealt with an unscrupulous company for two years; my state Attorney General was involved in getting it removed from my credit report with 1 agency, only to have this company report the same to another agency.","value"
"My student loan company is giving me a ton of grief about allowing my husband to contact them regarding my student loan debt.","value"
"We never hear the same thing twice from them.","value"
"Issues that are supposed to be taken care of rarely are and we are constantly told one thing by one rep and something completely different by the next.","value"
"Simplicity ought to be the guiding principle and Alternative # 2 is closest to that principle, but expressions like ""charge-off"" should be avoided.","policy"
"That's a technical term specific to accountants.","value"
"Some average consumers just aren't going to know what it means).","policy"
"Beginning with the amount owed on the date of default, then adding interest (including rate) is simple enough, still, the calculation of that interest could be included).","value"
"Any and all fees ought to be listed, explained and JUSTIFIED.","value"
"The same should hold true for any other charges, followed by payments and/or credits added after the date of default.","value"
"This presentation would provide a clear picture.","value"
"The reason, clearly, is because I have a common last name.","value"
"First, once a debt collector starts calling me, it is extremely difficult to get rid of them.","value"
"Second, yes, a barrage of collection calls can be harmful.","value"
"Dealing with debt collectors on a daily basis has taken its toll on my physical and mental health.","value"
"It has also made me paranoid about my own finances.","value"
"I think that the CFPB should come up with a regulation that prohibits a creditor, and a debt collector, from sending the debt for collection to another debt collection company AFTER a consumer disputes the debt, or sends a ""cease and desist"" letter to the debt collection agency.","policy"
"Then the consumer has to repeat the process.","value"
"The CFPB should come up with a regulation that states once the debt is disputed or a ""cease and desist"" letter is sent to the debt collector, THAT debt collector must advise the original creditor that a C&D letter was sent.","policy"
"Your point is understandable; however the statement you referred to is known as the mini-Miranda.","value"
"This statement is a requirement in a debt collector's initial communication and in some states every communication).","fact"
"Typically, the validation verbiage is included in a sheet of it's own with several other disclosures a debt collector is required to provide.","fact"
"As far as law being slanted against the consumer, I would disagree.","fact"
"The laws surrounding contacting consumers and the information required to be given is quite stringent, the problem is the channels which are directly regulated by the law are outdated.","fact"
"The primary law that regulates a debt collector was written in the 70's and did not directly define that is thrown around all too often, harassment (among others).","value"
"Because of this, if a debt collector sends a letter and makes a phone call, he may very well be held accountable in a court of law for ""harassment"".","value"
"Most collectors settle out of court as defending a suit as frivolous as the one described above would cost much more than settling with a consumer.","value"
"E-Oscar was created by the credit reporting agencies due to a requirement that is outlined in the Fair Credit Reporting Act.","fact"
"This process is fully electronic save for the consumer's ability to upload paper correspondence or documents for the debt collector/creditor to review.","fact"
"Additionally, the CFPB has published clarification as to the requirements surrounding a ""reasonable investigation"" when a dispute is issued, requiring debt collectors/creditors to go one step further.","fact"
"The underlying issue is this system is abused by many individuals who mass submit disputes repeatedly that have no validity.","value"
"Agencies and creditors are forced to sift through all of those frivolous disputes in order to actually address legitimate disputes.","value"
"Keep in mind, a cease and desist letter does not stop a debt collector from attempting to collect a debt, it only stops the debt collector from communicating with the consumer via whatever method the consumer requests the contact to stop.","fact"
"This does not mean a consumer no longer owes a debt.","fact"
"I do agree with the fact that a debt collector must notify the creditor of disputes.","value"
"As a matter of fact, legitimate debt collectors do this on a regular basis.","value"
"As a debt collector typically does not own the debt, they're unable to control what a creditor does with that information, all they are currently able to do is implement internal controls that protect the consumer and the agency.","fact"
"In my opinion, a legitimate dispute should be defined  as currently, a consumer solely mentioning the word dispute requires action on an account.","value"
"I believe some sort of requirement should be imposed as to WHY an account is being disputed and some sort of evidence be provided to support the claim.","value"
"Consumers generally have no notice and do not know that a debt has been sold until checking their credit report or until a collection agency calls to collect a debt.","value"
"Being notified of a debt being sold, would at least allow the consumer to verify who is actually the owner of a debt.","value"
"With regards to costs, most consumers and most debt buyers are unable to detail how a 2200.00 debt becomes a 7000.00+ debt.","value"
"The new rule should at minimum state the Original Creditor's name, and that Debt Buyer has purchased the right to collect the debt.","policy"
"This would allow the consumer to verify that a debt buyer has the right to collect the debt.","value"
"that wouldn't be very efficient.","value"
"The FCRA does not allow reporting of a debt that is no longer being serviced by a creditor/collector.","fact"
"For example, if your creditor is currently reporting the debt but sells it to a debt collector, your creditor can no longer report on that debt.","fact"
"The buyer can, if he subjects himself to the corresponding federal regulation.","fact"
"There are requirements for validating a debt to the customer set in the FDCPA.","fact"
"There are investigation requirements in other aspects of federal law when a consumer disputes.","fact"
"A debt cannot simply be created out of thin air.","fact"
"Agencies who engage in this sort of practice are usually stopped relatively quickly and fined quite heavily (as well as subjected to cease and desist and regulatory action).","fact"
"The fact is, while a debt collector is required to maintain certain pieces of information and validate certain pieces of information, the consumer is not required to do anything further than say, ""I don't owe this"" to make collections stop for a period of time.","fact"
"Just like for debt collectors, the few that do it wrong ruin if for the many that do it right, consumers in my opinion should be required to furnish some sort of support of dispute.","value"
"This is precisely what lead to my filing bankruptcy.","value"
"I understand your concern and desire to stop the calls that are not for you.","value"
"No one should be spoken to with disrespect.","policy"
"I dislike the fact that there isn't a clearinghouse of sorts for phone numbers that would help eliminate the needless calls.","value"
"Of course how would you stop a responsible party from adding their number to the NOT responsible list? It is also unproductive for collection calls to be made to wrong party consumers.","value"
"There isn't a benefit to anyone to spend time making these calls.","value"
"There are many rules and regulations to keep collection agencies honest and legal.","value"
"And there are consequences if they don't.","fact"
"Do you know of any consequences to someone who gives out a bad phone number, address or even a name? I think we should all ban together to restore integrity in the world of credit and stop making excuses for people who want to get out of paying.","fact"
"FICO is already offered for free with many financial institutions, but now FICO is aggressively expanding this offer through their ""Open Access"" program.","fact"
"__URL__ I have known about this ever since FICO put out a press release earlier this month.","fact"
"What I found out today on ""CBS This Morning"" is that Discover is going to allow their cardholders to see their FICO score for free on their monthly billing statement.","fact"
"They do, however, have access to something called a ""collection score"" which is nothing at all related to FICO or a consumers creditworthiness.","fact"
"This action by Discover is a HUGE privacy concern and the CFPB should not allow creditors or anyone else to have access to a consumer""s FICO score.","value"
"Give Consumers Fair Notice and A Chance to Bid on Their Own Debts When Banks Sell Defaulted Obligations to Debt Buyers When a consumer falls behind on loan or credit card payments, the bank often ""sells"" the account to a debt buying company for a few pennies on the dollar.","policy"
"Debt buyers contribute nothing to society.","fact"
"Yet, they are allowed to obtain windfall profits by pursuing impoverished consumers for the full face value of such debts.","value"
"This is unfair.","value"
"If a bank is going to sell a consumer""s debt for pennies on the dollar, the bank should be required to notify that consumer, and allow that consumer a fair chance to bid on and purchase his/her own debt, on terms just as favorable as the terms offered to any other debt buyer.","value"
"I hope the CFPB will consider new rules in this regard.","policy"
"Please note there is currently a petition on the White House website for this issue at: __URL__ It was initiated here: __URL_.","value"
"I agree with josephusmyer.","value"
"Since the UCC and to the best of my knowledge, State laws do not define reasonable period of time, this is a problem and has been a problem for most lenders and third party collectors based on me experience of over 40 years.","fact"
"Consumers should be able to seek assistance from an attorney and be required to provide the attorney contact information to a collector, unless the attorney has not already.","value"
"The attorney should be required to notify all creditors of representation within 20 business days of the consumer's signed agreement of that representation.","policy"
"While most attorneys do notify lenders and/or third party agencies some do not and some do not respond to inquiries concerning representation.","policy"
"After the first lender/third party inquiry the attorney should be required to notify the lender and/or agency within 10 business days in writing of representation.","policy"
"The attorney should be required to notify a lender and/or third party within 7 business days that representation of the debtor has been terminated.","fact"
"It should not be a violation for a lender or third party to contact the debtor after 30 days to only determine if the debtor has continued representation of an attorney if there has been no communication provided by the attorney after 30 days of the initial notification in writing of representation.","policy"
"I have experienced no communication after the initial notice by the debtor and/or attorney received over 60-90 days and even six months.","policy"
"If non profit credit counseling agencies can send notification to lenders and third party collectors for representation of a consumer to reduce payments after an initial meeting I believe attorneys should be able to notify in the time periods specified.","policy"
"I still have not seen anything in writing to even verify what the debt is for  - and the court wasn't any better -  I didn't even have a chance to talk to the judge.","value"
"They need to include the name of the original creditor as well as the account number and the brand name the consumer would recognize.","policy"
"Date and amount of last payment, copy of the last billing statement (supposedly) sent to the consumer.","policy"
"However I also think they need to send a copy of the original debt document with the consumer's signature.","fact"
"Someone can send me bills for something I don't owe, but they can't send me a signed paper I never signed.","fact"
"I want a written trail.","value"
"It's too easy for them to say I agreed to something or to give me misleading information by phone.","value"
"I want it IN THE MAIL.","value"
"The burden of proof should be on the creditor.","policy"
"If you make the debtor responsible for following up with a request, it gives the creditor an opportunity to say they never received anything from the debtor...","value"
"If they had to send the documents to start with, there would not be any question.","value"
"The burden of proof cannot be placed anywhere else, JClark53.","value"
"But, a disputed account is rare.","value"
"Most people are aware of their obligations, but just cannot pay them now.","fact"
"Starting the process should be simple and clear to each party, not talk about judgments or disputes where it is unlikely that either apply.","policy"
"Enlisting the help of an attorney or other intermediary should also be considered a dispute.","policy"
"Emails, phone calls and letters all constitute disputes.","fact"
"I think somehow it should be taken into account that a consumer may not know the specific cause of the dispute but they may know that the end result is wrong.","policy"
"In my case, my bank's history, cancelled checks and emails were all sufficient proof to my mind and the extent of consumer responsibility.","value"
"At that point, the institution needed to justify their claim beyond ""we did what you told us to do"" and to provide proof of exactly that.","value"
"This so-called ""validation notice"" might better be called a 'justification notice.' After all, the notification should supply the justification underlying the demand for payment; (""Why am I being asked to pay this money?"").","value"
"This justification, obviously, should clearly specify the original transaction; i.e., specific product or service purchased, prior efforts to collect, (the history of the collection efforts) and present status.","policy"
"It's not so much 'additional information' which is required, it's more the clarity of the information provided.","policy"
"That said, I'm convinced that communications between creditor and debtor should avoid words like 'creditor' and 'debtor,' along with words like, 'charge-off', 'default' (already mentioned by myself and emmacollector in this thread) and any and all words that belong in an accounting 101 book.","value"
"I understand what these words signify  and sometimes I get confused by who's the creditor and who's the debtor.","value"
"Again, simplicity, which entails clarity, ought to be the guiding principle.","policy"
"This is largely a hard one to define  because it can take very specific and individual forms.","value"
"Generally, however, the type of disputes we see center around when a debt buyer has purchased the debt and the consumer does not recognize the name of the debt buyer, they may generally state they don't owe the debt (with no further reasoning as to why not) or they don't owe as much as is being sought.","value"
"Additionally, there may be claims of fraud or payment.","fact"
"Our office conservatively accepts verbal disputes as well as written.","fact"
"I think the greater issue is not what is considered a dispute, but how does a collector validate the debt? Many consumers ask for incredibly specific items.","fact"
"There is a poor form letter that floats around the internet that many consumers find and use, in which the consumer requests verification not validation, whatever the difference in that may be, then demands specific information be provided.","value"
"I say this because then I believe many consumers feel each of those requested items must then be provided, when in fact the FDCPA is silent to the issue as to what proper verification is.","value"
"I will leave that for another post, though my thought there will be defining what is verification will prove to be a difficult task  as you can't be so defined that the various types of creditors cannot possibly provide the information sought or so loosely defined that there is load of litigation needed to define it.","value"
"Many disputes are difficult to investigate because it is unclear what the consumer's dispute actually is.If the consumer is specific enough so that there is a clear item to research, we will do so.However, its a vague dispute such as ""I dispute this debt"" or ""I don't owe this debt"" (which is incredibly common), then we will provide statements or a contract to attempt to address it.The amount of the investigation is largely lead by the amount of detail the consumer relays,and most of it results in us relying on the documentation the creditor provides to resolve the dispute.Sometimes we may need to ask the creditor to research their records for indication of X, Y, or Z,but most the time the dispute isn't that specific.I find in my practice that we will often ask a consumer to provide information to support their dispute (such as proof of payment), but then the consumer does not provide it, and we are stuck in our efforts to investigate further.Requiring only a ""reasonable"" investigation without further definition sounds like a punt to the courts to decide the defintion after a lot of litigation.I think at least a broad definition of obtaining documentation to support the position that consumer owes the debt/amount/and creditor is a good place to start.I would love to see consumers use a form letter prepared by the CFPB which spells out a variety of disputes and helps them articulate the dispute better.I do think one of the toughest hurdles for a collector (and one of the biggest complaints from persons against whom collection efforts are made) is when they get a person that states the debt is not theirs (but someone else's ) with the same name.We do our homework on our end to investigate (we'll attempt to compare the last 4 digits of the social, we may run a skip trace to see if party we contacted lived at the address on the statements, etcand we will provide verification,but in a mobile world investigating that the John Smith you contacted is the same John Smith you are attempting to resolve a debt with can prove tricky.This is especially tricky if there is NEVER indication that we have reached the wrong person.We never wish to contact the wrong party regarding a debt,but it unfortunately happens because consumers don't always relay updated contacted information to creditors and a collector then has to rely upon the best information available to them.Unfortunately, I don't know what the fix is here.Despite the stories to the contrary, it simply is not the intent of any professional and responsible collection agency or firm to attempt collections from a party that does not owe the debt,but this is a hard one to address without good communication from the wrongly contacted party and the collector.","value"
"While Demand Letters can be ineffective for the purpose of collecting a debt, ""notice is the hallmark of fairness.""It's more important that people are held to standards, which, in turn, help to eliminate abusive practices.Procedural safeguards, like demand letters, are an important standard regardless of their effectiveness.","value"
"I would like to have some protection from the calls I have received over several years from debt collection services looking for a woman who does not live at this address and has never lived at this address.","value"
"If a bank or loan company makes the installment loan and does collections itself, and the debt is not sold or turned over to a collection agency, then there is no reason for a notice to the consumers to recognize the debt.","value"
"They have been making payments to the debt collector for months and already know about the debt.","value"
"Besides, the lender has already sent several past due statements and a certified letter about the debt.","fact"
"It sure is disgusting.","value"
"I can't figure out what to do.","value"
"It is mind-boggling that this has even been allowed to continue for so long.","value"
"This should have been addressed years ago! Stop allowing the company to change names to continue poor practices.","value"
"Stop allowing the companies to use hundreds of phone numbers to try to trick someone.","policy"
"Stop letting them block numbers so caller ID only shows ""unknown"" or even 000-0000.","policy"
"Stop putting the burden of stopping this entire industry on the consumer (who has no teeth or way to be sure the judgment is being enforced THAT IS THE JOB OF CONSUMER PROTECTION! It's in your name! You are there to PROTECT the CONSUMER.","policy"
"Force these companies to properly identify themselves when asked! Debt collectors have been calling my cell phone for 5 years trying to collect a debt from someone I have never heard of.","policy"
"This random person put down my phone number as a contact on a loan, defaulted on that loan,  and now i am the one being harassed because of a stranger! When called and they identify who they are looking for, i used to say that i did not know the person then try to ask for the name of the company, but they had already hung up on me and would then call again later.","value"
"So then, after they ask for the person, I immediately ask for the name and address for the company.","fact"
"They would ask again for ""name,"" I would ask again for the name and address for the company.","value"
"They would ask again for ""name,""  I would ask again for the name and address for the company.","policy"
"You are a liar! I have been harassed for over 5 years by companies looking for someone I have never heard of  because this person put a random string of our area code, local exchange and 4 numbers together (that turned out to be my number) on a loan that he then defaulted on.","value"
"Because it it the consumer's phone and that is their right!Why should the consumer pay to be harassed?!Put the cost of doing this business where it belongs, which is on the companies not the consumers!I pay for my cell phone,I pay for the minutes,I am the person that will decide how they are used and who will call me, not these shady, nasty companies.","fact"
"Yet, there is a discussion to allow these calls at a consumer's work? many people do not work in an office, so a message would have to be left with a secretary.","value"
"This is letting someone else know of a debt who should not be privy to that information.","fact"
"The ONLY reason these companies have to calling someone at work is to publicly shame the person into paying.","fact"
"It is the modern version of putting someone in stockades and throwing fruit at them, or a modern scarlet letter.","value"
"If there is another phone number on an application, that is the one that needs to be used.","value"
"If there is an address on the application, that is what needs to be used.","value"
"Calls to someone's work are off limits PERIOD! There is not way for the collection agency or the government regulation body to GUARANTEE that no one besides the consumer gets the information when someone's work is called.","policy"
"Most companies have a strict ""NO PERSONAL CALLS"" policy; hence the act should include a clause that ""...unless specifically allowed, in writing, by the debtor, a collector is barred from attempting to contact a debtor at his/her place of employment..","fact"
"While not specifically addressed in this website, the current punishment for violations of the FDCPA are practically teethless.","value"
"100 is of little consequence to most companies.","value"
"The law show be changed to all ow a 7 year statute of limitations (it is currently one year) and a maximum penalty, payable to the plaintiff, of either $10,000 or $100,000 for each violation.","policy"
"Not one company called me to give the the credit, so they should not call my cell and cost me more money that will prolong them getting paid.","fact"
"Besides, most of the calls are robo-calls with no message ever being left  so I never know who the call is for.","value"
"Dan says that the ""Telephone Consumer Protection Act (TCPA) prohibits creditors from using automated dialing systems to call cell phone numbers without consent from the customer"" and that sounds reasonable if that were true.","fact"
"I receive countless ro-bo calls on my cell, to which most never leave a message  so there is no way to report it.","value"
"Calls at work are too instrusive.","value"
"Most companies, like mine, do not allow personal calls.","fact"
"Not all people have M-F 9-5 office jobs.","fact"
"If you work in a warehouse, a production line or as a cashier, you cannot take calls and it can cause issues with a supervisor.","fact"
"As someone who has answered a company phone, you can tell a caller that the employee cannot take calls or that they don't work there, but that caller will repeatedly call back.","fact"
"My position on this is simple,  if the creditor does not call to confirm employment before credit is issued, they should not call after the debt is in collection.","value"
"If they confirm employment then they could also inquire about the communication policy.","policy"
"Personally, I am in a position of constant public contact with no available phone with me and it would be hard to immpossible to have a phone conversation without leaving my work area which would cause issues with management for my job.","policy"
"The collection agency is not required to actually validate the debt and provide information to the consumer.","fact"
"The collection agency should be required to at least furnish enough information to allow the consumer to recognize or dispute the debt.","value"
"That information ideally would be a copy of the original application and a copy of the final billing statement.","policy"
"Failure to properly validate the debt as described by furnishing final billing statement and original application would invoke the consumer's rights to have all further collection activity immediately barred and the ability of the consumer to have the debt IMMEDIATELY removed from their credit report.","value"
"All too often it takes years to have false or misleading information removed from a consumer's credit report.","fact"
"A credit reporting agency should be required to immediately comply with information regarding disputed debt and completely remove any reference to the debt.","policy"
"It would've been nice if I could have provided the court (telephonically or by pre-trial documents) with documentation to explain why I was unable to pay the debt,  but the paperwork said to only respond if you did not owe the debt.","value"
"And yes, debt collectors should have to provide documentation that the debt is owed and they have the right to collect.","policy"
"I understand they are trying to collect a debt  but doing so by false statements and telling others of the debt should never be allowed.","value"
"Shouldn't they just be allowed to leave a name and contact number.","policy"
"Additionally, collectors should not be allow, under ANY circumstance, to use any method which would cost the conusmer money.","policy"
"For example, cellphones and texting should be banned completely from calls from collectors.","policy"
"Many states currently have laws that make it illegal to engage in debt collection without being licensed to do so in the state.","fact"
"However, this does not stop debt collectors from violating these state laws and threatening to sue individuals, even though they legally cannot  because they are unlicensed in the state.","fact"
"This is unlawful and menacing behavior.","fact"
"It would be easier to bring claims under the FDCPA if the act were more clear that threats to sue when a debt collector is unlicensed to collect on a debt in a state is a false, deceptive, or misleading representation.","fact"
"This clarity combined with stronger penalties might serve to better dissuade debt collectors from continuing to violate the law in attempts to collect on debts in state where they have no right to.","value"
"I recommend that the option to bring a suit in the jurisdiction where the consumer signed the contract should be removed.","policy"
"In many situations, consumers may not actually sign a contract (e.g.","fact"
"credit cards), they may sign an agreement in a distant location (for medical payment at a hospital on vacation),  or they may have moved in the years since opening the account.","fact"
"I believe the most consumer-friendly option is to file suit where the consumer resides at time of commencement (unless it concerns real property and then it should be where the property is located).","fact"
"With respect to geographic size concerns, it is important to note that many states are facing budget crises that affect the civil divisions of state courts.","value"
"In one of our largest districts, our options for filing suit was reduced from 32 courts down to 2.","fact"
"If there is a concern for protecting consumers in this particular area, I recommend a section of the rule that prohibits collections from choosing a court venue with the intention of interfering with the consumer's ability to participate in the action.","fact"
"To prove a violation, the consumer (or regulatory agency) would need to demonstrate that the collector had no reason to file suit in that court other than burdening the consumer (thus demonstrating intent).","policy"
"Attorneys are not exempted from the FDCPA, and most State Bars take reports of unethical conduct by attorneys very seriously.There is no need for additional regulation of attorneys.","fact"
"It sounds like you believe the creditor/debt collector's attorney should be responsible for giving legal advice to the consumer (i.e.","value"
"the opposing party).","value"
"This is a serious conflict of interest and a violation of his duties to his client.","value"
"Even worse, it sounds like you also want debt collectors who are NOT attorneys or employed by attorneys to also give legal advice to consumers.","fact"
"This is a violation of the prohibition on the unauthorized practice of law.","value"
"I understand that the ignorance and lack of sophistication exhibited by defendant debtors is a concern.","policy"
"I recommend that the CFPB develop a model notice of rights under the FDCPA.","value"
"I don't understand, Mr.","value"
"Bartmann you believe creditors should just wait until consumers feel like they can afford to pay? What if that takes years? Litigation preserves the creditor's right to recover the money owed and allows it to be collected later, when the consumer is able to do so.","value"
"If litigation cannot be used to enforce creditors' rights, the debt could become uncollectable in as little as three years.","value"
"As noted by another commentator, this will most certainly have a negative impact on the economy and the cost of credit  because it will drive up prices to cover that risk.","fact"
"It will also make obtaining credit next to impossible for high-risk individuals.","value"
"Unfortunately, a few of the suggestions you made would actually violate the FDCPA.","fact"
"Debt collectors are not permitted to ""overshadow"" the validation notice by giving consumers deadlines, making demands for payments, or giving settlement offers.","fact"
"Further, I don't believe consumers need a ""sample"" dispute notice.","value"
"If the consumer truly has a disagreement or dispute with the debt being collected, he or she should be able to articulate that dispute.","policy"
"But private arrangement between these entities doesn't change the fact that the money is still owed.","fact"
"Just because the original creditor took a loss on it, doesn't change what is really due.","fact"
"Is it ethical for someone to rack up tens of thousands of dollars of debt and never pay it back.","value"
"I think the requirement for a debt collector to send a validation notice 5 days after the initial contact is backwards.","value"
"I believe communication between the debtor and debt collector would be improved if the debtor has the validation notice before the initial telephone contact.","value"
"The debt collector should be required to mail the debtor a validation notice 5 days before any phone contact, not 5 days after.","policy"
"Otherwise, the debtor is speaking with an unknown caller, who has surprised them with a demand for money.","value"
"The debtor has not been provided with any time to prepare their thoughts, or to formulate important questions about the alleged debt.","value"
"They may be caught ""off guard"", increasing the fear and anxiety of the debtor, which would necessarily lead to impaired verbal communication.","value"
"The debtor has no written factual statement to refer to during the phone call, while the debt collector has all of the factual details in from of them on their computer screen, and can cite facts and figures.","fact"
"This situation creates an imbalance of power not conducive to good communication.","value"
"This proposal to require debt collectors to send a validation notice 5 days before the first telephone contact would impose no financial burden on the debt collector,  because validation notices are already required to be sent to the debtor.","value"
